sample_id,rep_a,rep_b,pair,sentence_transformer_cosine,rouge_l_f1
cb79f792aa807c4c7148ded6ef60bd47f3bccc6542f871b7c7825192f748ec3a,binary,source,Binary–Source,0.44814408421516416,0.2359508302528898
cb79f792aa807c4c7148ded6ef60bd47f3bccc6542f871b7c7825192f748ec3a,assembly,source,Assembly–Source,0.6136213302612304,0.28698161281355095
97d03b524e5e8d721043a3d41530e912bbab5ea90853028f8c3c82728b1f0115,binary,assembly,Binary–Assembly,0.6448817253112793,0.23052325484545358
97d03b524e5e8d721043a3d41530e912bbab5ea90853028f8c3c82728b1f0115,binary,source,Binary–Source,0.48593273758888245,0.15718684254041132
97d03b524e5e8d721043a3d41530e912bbab5ea90853028f8c3c82728b1f0115,assembly,source,Assembly–Source,0.6429830074310303,0.17489980258061752
dc1dae77c8a43cdcfc47bdab348610049ed2201d12252c04a6f998afd96e1e8a,binary,assembly,Binary–Assembly,0.5501122295856475,0.2522426285224608
dc1dae77c8a43cdcfc47bdab348610049ed2201d12252c04a6f998afd96e1e8a,binary,source,Binary–Source,0.3574161887168884,0.10529368775227552
dc1dae77c8a43cdcfc47bdab348610049ed2201d12252c04a6f998afd96e1e8a,assembly,source,Assembly–Source,0.6088053464889527,0.19921404928887265
b6f486bf9a67d7cf95818bf6234b000fb7f1c7208c2efa54a4806547cd7c408c,binary,assembly,Binary–Assembly,0.44394624829292295,0.15371958094757437
b6f486bf9a67d7cf95818bf6234b000fb7f1c7208c2efa54a4806547cd7c408c,binary,source,Binary–Source,0.477158522605896,0.2798647664193883
b6f486bf9a67d7cf95818bf6234b000fb7f1c7208c2efa54a4806547cd7c408c,assembly,source,Assembly–Source,0.5790643274784089,0.20994263131782592
6d4691e1c000ac5df127fec42169e6630edbb2205a06d48ef681155b9451344d,binary,assembly,Binary–Assembly,0.6800322294235229,0.221069844789357
6d4691e1c000ac5df127fec42169e6630edbb2205a06d48ef681155b9451344d,binary,source,Binary–Source,0.4769788980484009,0.15397546228871528
6d4691e1c000ac5df127fec42169e6630edbb2205a06d48ef681155b9451344d,assembly,source,Assembly–Source,0.5009704172611237,0.20233665527482594
6745240aa4a3b479cf295e616dd8d6666e22def95bbeb5f22dcb68a8cd80007a,binary,assembly,Binary–Assembly,0.4811918318271637,0.25989165420009974
6745240aa4a3b479cf295e616dd8d6666e22def95bbeb5f22dcb68a8cd80007a,binary,source,Binary–Source,0.3479561358690262,0.13530361102312322
6745240aa4a3b479cf295e616dd8d6666e22def95bbeb5f22dcb68a8cd80007a,assembly,source,Assembly–Source,0.35724520683288574,0.15683518415225733
05bbd9e899f33cb96ed078b20791444f91d5304a8fdf56075c93790902009011,binary,assembly,Binary–Assembly,0.5007996618747711,0.20180680181677188
05bbd9e899f33cb96ed078b20791444f91d5304a8fdf56075c93790902009011,binary,source,Binary–Source,0.37612949013710023,0.18479271017703297
05bbd9e899f33cb96ed078b20791444f91d5304a8fdf56075c93790902009011,assembly,source,Assembly–Source,0.5195110261440277,0.28803324447913514
870129c29231c72f730ff02442e57d2de3fa0caa1978c00e33098b968719162a,binary,assembly,Binary–Assembly,0.43221052289009093,0.20284900284900287
870129c29231c72f730ff02442e57d2de3fa0caa1978c00e33098b968719162a,binary,source,Binary–Source,0.26217201352119446,0.1521647039066272
870129c29231c72f730ff02442e57d2de3fa0caa1978c00e33098b968719162a,assembly,source,Assembly–Source,0.4510339558124542,0.30410626410626407
680b86a25710ebeb477e7686f2456269a111cf124fb7d693e7409a3ff040c4e3,binary,assembly,Binary–Assembly,0.31373541951179507,0.17573225994278627
680b86a25710ebeb477e7686f2456269a111cf124fb7d693e7409a3ff040c4e3,binary,source,Binary–Source,0.5140056073665619,0.29094516594516595
680b86a25710ebeb477e7686f2456269a111cf124fb7d693e7409a3ff040c4e3,assembly,source,Assembly–Source,0.5684664487838745,0.22210806431550453
ef1e8588f8ac26308127d3b09ca27adb4a68d4534dba105a8818047300c80c58,binary,assembly,Binary–Assembly,0.29923969209194184,0.18535584392969792
ef1e8588f8ac26308127d3b09ca27adb4a68d4534dba105a8818047300c80c58,binary,source,Binary–Source,0.4074044108390808,0.19299992694291918
ef1e8588f8ac26308127d3b09ca27adb4a68d4534dba105a8818047300c80c58,assembly,source,Assembly–Source,0.38374705910682677,0.252654279725699
b33241438e4dc9e1d9cf8099974756332295c6d2f1c007690c79453e02f21c88,binary,assembly,Binary–Assembly,0.4948139190673828,0.2033308432731959
b33241438e4dc9e1d9cf8099974756332295c6d2f1c007690c79453e02f21c88,binary,source,Binary–Source,0.5104666531085968,0.19262200165425974
b33241438e4dc9e1d9cf8099974756332295c6d2f1c007690c79453e02f21c88,assembly,source,Assembly–Source,0.6520596742630005,0.3466729921524442
147301c5675aea254fbc2165919ae7fdd65296261079fdc5354c9187c6c3b484,binary,assembly,Binary–Assembly,0.645082426071167,0.29177468670945816
147301c5675aea254fbc2165919ae7fdd65296261079fdc5354c9187c6c3b484,binary,source,Binary–Source,0.48101783394813535,0.26008079157588965
147301c5675aea254fbc2165919ae7fdd65296261079fdc5354c9187c6c3b484,assembly,source,Assembly–Source,0.5863093137741089,0.20494344365312106
2bbc34388af2fe73811e50dbeb00bc92168cb5bb4ca74de9d4238685b57df94f,binary,assembly,Binary–Assembly,0.524186635017395,0.17131035968764163
2bbc34388af2fe73811e50dbeb00bc92168cb5bb4ca74de9d4238685b57df94f,binary,source,Binary–Source,0.39696855545043946,0.12383877210902638
2bbc34388af2fe73811e50dbeb00bc92168cb5bb4ca74de9d4238685b57df94f,assembly,source,Assembly–Source,0.7468852519989013,0.33125595011583114
81b9dff58c8e622f146dc96ae0ea784ed941deecadb2a94bc7fdd108a7c02f4c,binary,assembly,Binary–Assembly,0.573560631275177,0.21487855256621433
81b9dff58c8e622f146dc96ae0ea784ed941deecadb2a94bc7fdd108a7c02f4c,binary,source,Binary–Source,0.5568029820919037,0.21434368828753964
81b9dff58c8e622f146dc96ae0ea784ed941deecadb2a94bc7fdd108a7c02f4c,assembly,source,Assembly–Source,0.5440229177474976,0.264678325947754
5e8a8d743472ff5328f2a15bbd1cad8a089891c6c836e72b7e9da8f2b19e8617,binary,assembly,Binary–Assembly,0.5459929406642914,0.25680180345205733
5e8a8d743472ff5328f2a15bbd1cad8a089891c6c836e72b7e9da8f2b19e8617,binary,source,Binary–Source,0.3822192847728729,0.20539821149869378
5e8a8d743472ff5328f2a15bbd1cad8a089891c6c836e72b7e9da8f2b19e8617,assembly,source,Assembly–Source,0.6765340328216553,0.22375043283482113
0107b05bf5a8b038142ce1214d1013a6087271e06a648eb42e08cfd9c5c7b83a,binary,assembly,Binary–Assembly,0.41061340272426605,0.27913262208344175
0107b05bf5a8b038142ce1214d1013a6087271e06a648eb42e08cfd9c5c7b83a,binary,source,Binary–Source,0.3005156725645065,0.2274491018180384
0107b05bf5a8b038142ce1214d1013a6087271e06a648eb42e08cfd9c5c7b83a,assembly,source,Assembly–Source,0.390678334236145,0.29122507269970893
1dab73e39d17354a36fc08ecfd6e450e7101f763962db9d24bf00315181e9563,binary,assembly,Binary–Assembly,0.2974629759788513,0.21300091900694057
1dab73e39d17354a36fc08ecfd6e450e7101f763962db9d24bf00315181e9563,binary,source,Binary–Source,0.21511163115501403,0.170698400039177
1dab73e39d17354a36fc08ecfd6e450e7101f763962db9d24bf00315181e9563,assembly,source,Assembly–Source,0.712534773349762,0.3669667367225397
aac60fdd78e26e0ad6c73dc976964065e9e95c3ee08c5bc61dd4de6ba0641bf1,binary,assembly,Binary–Assembly,0.315055114030838,0.14694668955115203
aac60fdd78e26e0ad6c73dc976964065e9e95c3ee08c5bc61dd4de6ba0641bf1,binary,source,Binary–Source,0.32845534980297086,0.20394146662116913
aac60fdd78e26e0ad6c73dc976964065e9e95c3ee08c5bc61dd4de6ba0641bf1,assembly,source,Assembly–Source,0.5732342183589936,0.22123724961682784
0271289b38166ae629242e47b5f555211049144762605d87f799ededd3ad21c9,binary,assembly,Binary–Assembly,0.36975817680358886,0.2091320833544336
0271289b38166ae629242e47b5f555211049144762605d87f799ededd3ad21c9,binary,source,Binary–Source,0.2774622946977615,0.16252874110016968
0271289b38166ae629242e47b5f555211049144762605d87f799ededd3ad21c9,assembly,source,Assembly–Source,0.61479172706604,0.2575381167910879
7d6e0b32fcf9ad5be5cc40e58a3c5334d5519755c368c3660141eb63db42da3e,binary,assembly,Binary–Assembly,0.5120218157768249,0.2129707065556122
7d6e0b32fcf9ad5be5cc40e58a3c5334d5519755c368c3660141eb63db42da3e,binary,source,Binary–Source,0.27218705117702485,0.14352735540198044
7d6e0b32fcf9ad5be5cc40e58a3c5334d5519755c368c3660141eb63db42da3e,assembly,source,Assembly–Source,0.43690029382705686,0.220214446827187
e17ead640bbd1b1e678de12e870fdf0f78adf389a71be6f8b7ef1a833752173f,binary,assembly,Binary–Assembly,0.44935446977615356,0.23567818085465145
e17ead640bbd1b1e678de12e870fdf0f78adf389a71be6f8b7ef1a833752173f,binary,source,Binary–Source,0.2726111263036728,0.18636851894218628
e17ead640bbd1b1e678de12e870fdf0f78adf389a71be6f8b7ef1a833752173f,assembly,source,Assembly–Source,0.539004647731781,0.1804949881538181
8d268723b60740ccde311e3643e7090326fdfa3a2a8a47bfea6ae47791af1322,binary,assembly,Binary–Assembly,0.49106300473213194,0.30941501886483536
8d268723b60740ccde311e3643e7090326fdfa3a2a8a47bfea6ae47791af1322,binary,source,Binary–Source,0.5012834250926972,0.30077251387110543
8d268723b60740ccde311e3643e7090326fdfa3a2a8a47bfea6ae47791af1322,assembly,source,Assembly–Source,0.5851439833641052,0.28515401434159243
ad49d6142409fc9f6c274164b90248d6d704a86c5e99153d51dc946efd5ab6f7,binary,assembly,Binary–Assembly,0.4681131958961487,0.24670951931246213
ad49d6142409fc9f6c274164b90248d6d704a86c5e99153d51dc946efd5ab6f7,binary,source,Binary–Source,0.37237190902233125,0.2414136941295592
ad49d6142409fc9f6c274164b90248d6d704a86c5e99153d51dc946efd5ab6f7,assembly,source,Assembly–Source,0.5783433973789215,0.23312229097539833
e4b9c6f5b22fd7a5e3bc6d06ba204372fe906475bc5c2af460bf7dd4cef56954,binary,assembly,Binary–Assembly,0.5314813137054444,0.28259038236872847
e4b9c6f5b22fd7a5e3bc6d06ba204372fe906475bc5c2af460bf7dd4cef56954,binary,source,Binary–Source,0.37579517960548403,0.1958415978072005
e4b9c6f5b22fd7a5e3bc6d06ba204372fe906475bc5c2af460bf7dd4cef56954,assembly,source,Assembly–Source,0.6291241407394409,0.23678513596281472
8e4789999640252cfa7dd8a8c7de182821c911ad6d488b17b19d424b02ce0fbb,binary,assembly,Binary–Assembly,0.5448669195175171,0.302613579427802
8e4789999640252cfa7dd8a8c7de182821c911ad6d488b17b19d424b02ce0fbb,binary,source,Binary–Source,0.2866805404424667,0.1507995452823039
8e4789999640252cfa7dd8a8c7de182821c911ad6d488b17b19d424b02ce0fbb,assembly,source,Assembly–Source,0.6133999466896057,0.1821074149841273
d5c507a41f40282b13988ecd20cc78654e3ba2d31e532ab219a4bdb5ff5fcb67,binary,assembly,Binary–Assembly,0.5012402832508087,0.1792209560473544
d5c507a41f40282b13988ecd20cc78654e3ba2d31e532ab219a4bdb5ff5fcb67,binary,source,Binary–Source,0.3892950117588043,0.17928932909196066
d5c507a41f40282b13988ecd20cc78654e3ba2d31e532ab219a4bdb5ff5fcb67,assembly,source,Assembly–Source,0.6801536679267883,0.2924568768109766
ac4ec6ec208095bcbaffb9d0cc41e336428070b3a3cff94dea1a7a6e5c372c3b,binary,assembly,Binary–Assembly,0.6336088418960572,0.2928943420374982
ac4ec6ec208095bcbaffb9d0cc41e336428070b3a3cff94dea1a7a6e5c372c3b,binary,source,Binary–Source,0.5341399610042572,0.22011931843257146
ac4ec6ec208095bcbaffb9d0cc41e336428070b3a3cff94dea1a7a6e5c372c3b,assembly,source,Assembly–Source,0.6555214047431945,0.2625370492538104
f0cf86a1d8acc2a4cc7f9af3fbf6c70bed24a596d0506d2ee0d784a6ba1fda64,binary,assembly,Binary–Assembly,0.4499769449234009,0.24939366634281884
f0cf86a1d8acc2a4cc7f9af3fbf6c70bed24a596d0506d2ee0d784a6ba1fda64,binary,source,Binary–Source,0.39764434695243833,0.20666831673629074
f0cf86a1d8acc2a4cc7f9af3fbf6c70bed24a596d0506d2ee0d784a6ba1fda64,assembly,source,Assembly–Source,0.4185456454753876,0.17652518484813182
6facb5594927a477a2ff8b311e31922587a68c81f0ba4f4b90b0b23f73ba57ba,binary,assembly,Binary–Assembly,0.645439088344574,0.2770985505411735
6facb5594927a477a2ff8b311e31922587a68c81f0ba4f4b90b0b23f73ba57ba,binary,source,Binary–Source,0.494674813747406,0.26582456140350874
6facb5594927a477a2ff8b311e31922587a68c81f0ba4f4b90b0b23f73ba57ba,assembly,source,Assembly–Source,0.6904824614524842,0.2803511012346094
83fea2d4582b753e9f6bf814c6bcdd194eee78fda7ed0c60faec6043ffa62a18,binary,assembly,Binary–Assembly,0.3552967295050621,0.2024376536705304
83fea2d4582b753e9f6bf814c6bcdd194eee78fda7ed0c60faec6043ffa62a18,binary,source,Binary–Source,0.2728549599647522,0.2100258070947259
83fea2d4582b753e9f6bf814c6bcdd194eee78fda7ed0c60faec6043ffa62a18,assembly,source,Assembly–Source,0.4663403868675232,0.20167196203401297
a52e50f802fd5510139b11495646e778eb7040cd32404faf1827b775c0a048fa,binary,assembly,Binary–Assembly,0.6114941835403442,0.3039192415808568
a52e50f802fd5510139b11495646e778eb7040cd32404faf1827b775c0a048fa,binary,source,Binary–Source,0.4969090759754181,0.14638319763007113
a52e50f802fd5510139b11495646e778eb7040cd32404faf1827b775c0a048fa,assembly,source,Assembly–Source,0.6092519998550415,0.1978606793288361
b7c29a5781b3a1e9c370c14331104140f316cf5216bc9b0f32805dbb43cf210b,binary,assembly,Binary–Assembly,0.3918065935373306,0.2760327917817341
b7c29a5781b3a1e9c370c14331104140f316cf5216bc9b0f32805dbb43cf210b,binary,source,Binary–Source,0.25035503432154654,0.2108290219322546
b7c29a5781b3a1e9c370c14331104140f316cf5216bc9b0f32805dbb43cf210b,assembly,source,Assembly–Source,0.6824325799942017,0.2221929851780598
1926fff753ccc4736afb6b8f319d5350f6c2c3c889b11a42b3f915c6b6539c33,binary,assembly,Binary–Assembly,0.46752238273620605,0.22178472507884273
1926fff753ccc4736afb6b8f319d5350f6c2c3c889b11a42b3f915c6b6539c33,binary,source,Binary–Source,0.3442790567874908,0.15409668922826816
1926fff753ccc4736afb6b8f319d5350f6c2c3c889b11a42b3f915c6b6539c33,assembly,source,Assembly–Source,0.33421810865402224,0.16587422968744328
d03856b624c3b370d3e5272d3772017748cb8dc55905f1c16b297b4b183299e6,binary,assembly,Binary–Assembly,0.35531426072120664,0.21155046519387605
d03856b624c3b370d3e5272d3772017748cb8dc55905f1c16b297b4b183299e6,binary,source,Binary–Source,0.38106077909469604,0.1426122923700341
d03856b624c3b370d3e5272d3772017748cb8dc55905f1c16b297b4b183299e6,assembly,source,Assembly–Source,0.6207868337631226,0.2745552486728957
27ec9b3ba0497af3603941132b69cf3358667f575ba1caa1f896712aa02e8201,binary,assembly,Binary–Assembly,0.5144608378410339,0.19654491419806347
27ec9b3ba0497af3603941132b69cf3358667f575ba1caa1f896712aa02e8201,binary,source,Binary–Source,0.35356429815292356,0.16921749518815957
27ec9b3ba0497af3603941132b69cf3358667f575ba1caa1f896712aa02e8201,assembly,source,Assembly–Source,0.5068634450435638,0.22366666666666668
f28dc78697cb80751a98b3eb9400467aba3d24b95c80136c5f4e518fb9d8acd9,binary,assembly,Binary–Assembly,0.49847573041915894,0.24148530434970947
f28dc78697cb80751a98b3eb9400467aba3d24b95c80136c5f4e518fb9d8acd9,binary,source,Binary–Source,0.4129475295543671,0.18880999061228199
f28dc78697cb80751a98b3eb9400467aba3d24b95c80136c5f4e518fb9d8acd9,assembly,source,Assembly–Source,0.4580633342266083,0.24363750403640458
7dbf1230810cca6a224e119f2a42149ad26f37ed131852b9c742b7a4d2b33a13,binary,assembly,Binary–Assembly,0.4438709318637848,0.28140109781724176
7dbf1230810cca6a224e119f2a42149ad26f37ed131852b9c742b7a4d2b33a13,binary,source,Binary–Source,0.4354692757129669,0.21104409171075839
7dbf1230810cca6a224e119f2a42149ad26f37ed131852b9c742b7a4d2b33a13,assembly,source,Assembly–Source,0.6172577738761902,0.32259175668171575
c2fc5c2d63eda6967eba7f9f5e39fe292ce75b797d515877d653bc96d3e33773,binary,assembly,Binary–Assembly,0.47352678179740904,0.24427638009980965
c2fc5c2d63eda6967eba7f9f5e39fe292ce75b797d515877d653bc96d3e33773,binary,source,Binary–Source,0.26588501036167145,0.15444537364368588
c2fc5c2d63eda6967eba7f9f5e39fe292ce75b797d515877d653bc96d3e33773,assembly,source,Assembly–Source,0.5559920132160187,0.17536665873726737
57df8a5cce0064ec30b32047967b0b27e8b5f0eeae004f8b0c18167717350771,binary,assembly,Binary–Assembly,0.4883455693721771,0.2818155171283883
57df8a5cce0064ec30b32047967b0b27e8b5f0eeae004f8b0c18167717350771,binary,source,Binary–Source,0.3923579275608063,0.1651221696001508
57df8a5cce0064ec30b32047967b0b27e8b5f0eeae004f8b0c18167717350771,assembly,source,Assembly–Source,0.7056773900985718,0.31841001499797555
1f541298577bfd6d9aaaa432ed565bfdb9744b022064c6dcc7abf011f7b43c2f,binary,assembly,Binary–Assembly,0.33999817371368407,0.2122856643967173
1f541298577bfd6d9aaaa432ed565bfdb9744b022064c6dcc7abf011f7b43c2f,binary,source,Binary–Source,0.3649943023920059,0.19652890882979232
1f541298577bfd6d9aaaa432ed565bfdb9744b022064c6dcc7abf011f7b43c2f,assembly,source,Assembly–Source,0.38836771845817564,0.22579772022394975
58c18968b6ad32c159027e92cdcff116bf35ae241904d79676416bec145a6b9d,binary,assembly,Binary–Assembly,0.36878105998039246,0.23677709296353364
58c18968b6ad32c159027e92cdcff116bf35ae241904d79676416bec145a6b9d,binary,source,Binary–Source,0.3092690289020538,0.21850768466846898
58c18968b6ad32c159027e92cdcff116bf35ae241904d79676416bec145a6b9d,assembly,source,Assembly–Source,0.7845085620880127,0.26596193450197475
fafdfe0698b53b64b8db506eff3967f75f32a46fef84ff6bc8f2ebc0ad09644e,binary,assembly,Binary–Assembly,0.36869112849235536,0.2960082296125413
fafdfe0698b53b64b8db506eff3967f75f32a46fef84ff6bc8f2ebc0ad09644e,binary,source,Binary–Source,0.3075430512428284,0.1674225040103888
fafdfe0698b53b64b8db506eff3967f75f32a46fef84ff6bc8f2ebc0ad09644e,assembly,source,Assembly–Source,0.5676361322402954,0.28726005784507697
ab4b9bac3eabbbe1fd6656ccb90b7231d1feb7847677ae60a512b12a4e968014,binary,assembly,Binary–Assembly,0.5499494552612305,0.2640484533852477
ab4b9bac3eabbbe1fd6656ccb90b7231d1feb7847677ae60a512b12a4e968014,binary,source,Binary–Source,0.39131611585617065,0.21907172560745095
ab4b9bac3eabbbe1fd6656ccb90b7231d1feb7847677ae60a512b12a4e968014,assembly,source,Assembly–Source,0.5194326639175415,0.22113943090163976
6b80bca62700679c769de52cd806f8b605e3e2daf6085b0d99326476555af269,binary,assembly,Binary–Assembly,0.5053955972194671,0.2598989898989899
6b80bca62700679c769de52cd806f8b605e3e2daf6085b0d99326476555af269,binary,source,Binary–Source,0.34931471943855286,0.22910894642800902
6b80bca62700679c769de52cd806f8b605e3e2daf6085b0d99326476555af269,assembly,source,Assembly–Source,0.5022284388542175,0.1863663990010303
7b8d84e0c5792efc7d87a6d18cf380c21309b57d41b7122b5c430a2e2376bebb,binary,assembly,Binary–Assembly,0.4100193440914154,0.20014663588528014
7b8d84e0c5792efc7d87a6d18cf380c21309b57d41b7122b5c430a2e2376bebb,binary,source,Binary–Source,0.5197606980800629,0.22643901813205608
7b8d84e0c5792efc7d87a6d18cf380c21309b57d41b7122b5c430a2e2376bebb,assembly,source,Assembly–Source,0.5112516283988953,0.3177321603128055
82d37c1a8258af26752058534c64093ab306d2e412a791b20a606589db20ed3c,binary,assembly,Binary–Assembly,0.42326670289039614,0.19824093826829806
82d37c1a8258af26752058534c64093ab306d2e412a791b20a606589db20ed3c,binary,source,Binary–Source,0.3086180627346039,0.18344318025245787
82d37c1a8258af26752058534c64093ab306d2e412a791b20a606589db20ed3c,assembly,source,Assembly–Source,0.4147928476333618,0.2066156793285506
130e7923160915438eb60bffe1eb5af6ec166f737c4d2b1356d40f4434216a49,binary,assembly,Binary–Assembly,0.34816967248916625,0.22143353326214754
130e7923160915438eb60bffe1eb5af6ec166f737c4d2b1356d40f4434216a49,binary,source,Binary–Source,0.20542410463094712,0.20706279628547306
130e7923160915438eb60bffe1eb5af6ec166f737c4d2b1356d40f4434216a49,assembly,source,Assembly–Source,0.5833442866802215,0.24189673703905204
806cdf28739cef8516f45156e816c83b46882b250c6fb10d25fedb30dc070bf9,binary,assembly,Binary–Assembly,0.3848237723112106,0.2065279709595559
806cdf28739cef8516f45156e816c83b46882b250c6fb10d25fedb30dc070bf9,binary,source,Binary–Source,0.29030829966068267,0.19390437143583597
806cdf28739cef8516f45156e816c83b46882b250c6fb10d25fedb30dc070bf9,assembly,source,Assembly–Source,0.6084870755672455,0.26444330695464285
abc61f4dba04df21f21b6494649ed7e3f11f426947994b55a5785c39ef1c6c83,binary,assembly,Binary–Assembly,0.4222745895385742,0.21197717266978694
abc61f4dba04df21f21b6494649ed7e3f11f426947994b55a5785c39ef1c6c83,binary,source,Binary–Source,0.3204348623752594,0.17860714616612985
abc61f4dba04df21f21b6494649ed7e3f11f426947994b55a5785c39ef1c6c83,assembly,source,Assembly–Source,0.610689902305603,0.21178468608600154
ff5872fc23b05c234e6456b60c3ac9e8b354a6c25556837127c2f11f89ae1891,binary,assembly,Binary–Assembly,0.538774162530899,0.30704479927868233
ff5872fc23b05c234e6456b60c3ac9e8b354a6c25556837127c2f11f89ae1891,binary,source,Binary–Source,0.2504600524902344,0.18957281826552536
ff5872fc23b05c234e6456b60c3ac9e8b354a6c25556837127c2f11f89ae1891,assembly,source,Assembly–Source,0.587581330537796,0.24993459718104746
66f1dc2677a3d3e4bcc9e69f8bc177dcfe78dab107c28e1f7301948629b22493,binary,assembly,Binary–Assembly,0.6528065919876098,0.29493052697871974
66f1dc2677a3d3e4bcc9e69f8bc177dcfe78dab107c28e1f7301948629b22493,binary,source,Binary–Source,0.5019059717655182,0.1875912165934504
66f1dc2677a3d3e4bcc9e69f8bc177dcfe78dab107c28e1f7301948629b22493,assembly,source,Assembly–Source,0.5230967760086059,0.15833968666903342
f137543577687566e924a8cbd47d70686030380694bbbbde7cbb8e406fe1dabc,binary,assembly,Binary–Assembly,0.2415834605693817,0.20467326607527608
f137543577687566e924a8cbd47d70686030380694bbbbde7cbb8e406fe1dabc,binary,source,Binary–Source,0.2137979581952095,0.19478996975564483
f137543577687566e924a8cbd47d70686030380694bbbbde7cbb8e406fe1dabc,assembly,source,Assembly–Source,0.6094688653945923,0.2874519433858959
03051f6093d0a0bd24d4bc500016122a05f092126002962782385c769694fa88,binary,assembly,Binary–Assembly,0.26867055594921113,0.20892329898107134
03051f6093d0a0bd24d4bc500016122a05f092126002962782385c769694fa88,binary,source,Binary–Source,0.28659339249134064,0.240834424796746
03051f6093d0a0bd24d4bc500016122a05f092126002962782385c769694fa88,assembly,source,Assembly–Source,0.7903847455978393,0.3126227907894403
03f936a54111361bd38aa119df53281e78c18fedc71a79fecd52a65a0acd983c,binary,assembly,Binary–Assembly,0.5398089766502381,0.33611338446265
03f936a54111361bd38aa119df53281e78c18fedc71a79fecd52a65a0acd983c,binary,source,Binary–Source,0.277796334028244,0.18425977899861876
03f936a54111361bd38aa119df53281e78c18fedc71a79fecd52a65a0acd983c,assembly,source,Assembly–Source,0.5055962562561035,0.19774075728228507
e82db3ce16f4a9851dce849378d4e8254786175269437e92b9bc6e1a0a47c4d9,binary,assembly,Binary–Assembly,0.5110397577285767,0.24063580294244988
e82db3ce16f4a9851dce849378d4e8254786175269437e92b9bc6e1a0a47c4d9,binary,source,Binary–Source,0.4512744605541229,0.19557943166309782
e82db3ce16f4a9851dce849378d4e8254786175269437e92b9bc6e1a0a47c4d9,assembly,source,Assembly–Source,0.5401923775672912,0.20746785278296614
efb6d96f5f999e121daf69810422924d0a0f92bf4787d9328909d1aa60aa621b,binary,assembly,Binary–Assembly,0.6767821669578552,0.2846316537294742
efb6d96f5f999e121daf69810422924d0a0f92bf4787d9328909d1aa60aa621b,binary,source,Binary–Source,0.543422394990921,0.2007411984567157
efb6d96f5f999e121daf69810422924d0a0f92bf4787d9328909d1aa60aa621b,assembly,source,Assembly–Source,0.6559425115585327,0.2281552571400769
41c155757d88ce93ca0c22ed5037b17a85df63975d292316620b4c857344e161,binary,assembly,Binary–Assembly,0.448234361410141,0.1750080514226562
41c155757d88ce93ca0c22ed5037b17a85df63975d292316620b4c857344e161,binary,source,Binary–Source,0.269369912147522,0.15978544788326898
41c155757d88ce93ca0c22ed5037b17a85df63975d292316620b4c857344e161,assembly,source,Assembly–Source,0.6238922834396362,0.3360603954085694
cb662b4585822dd4680ee82bdee2632dd6be00dcbf42adef4d66b3759315f3b6,binary,assembly,Binary–Assembly,0.5471653282642365,0.2045542666454791
cb662b4585822dd4680ee82bdee2632dd6be00dcbf42adef4d66b3759315f3b6,binary,source,Binary–Source,0.4284272313117981,0.18355047230845895
cb662b4585822dd4680ee82bdee2632dd6be00dcbf42adef4d66b3759315f3b6,assembly,source,Assembly–Source,0.5786472082138061,0.28214195503401174
6c1e73faf06a9184b266449e3f433e3c874fc954581b55e93fa1781d9d91cdbc,binary,assembly,Binary–Assembly,0.3926292657852173,0.2007302258465049
6c1e73faf06a9184b266449e3f433e3c874fc954581b55e93fa1781d9d91cdbc,binary,source,Binary–Source,0.3654988378286362,0.20810431893588982
6c1e73faf06a9184b266449e3f433e3c874fc954581b55e93fa1781d9d91cdbc,assembly,source,Assembly–Source,0.7732879281044006,0.3314161304301539
790612553bee648110d0efe5bbb09c5d9313be9740a706cc9c89274902c90c4c,binary,assembly,Binary–Assembly,0.28835259675979613,0.270613534638181
790612553bee648110d0efe5bbb09c5d9313be9740a706cc9c89274902c90c4c,binary,source,Binary–Source,0.2502924293279648,0.19220988143942558
790612553bee648110d0efe5bbb09c5d9313be9740a706cc9c89274902c90c4c,assembly,source,Assembly–Source,0.7598543286323547,0.3081044170024103
a3dfa35d053a7c0c910c1b95e9e00586530e408535e5f5a899b38f4941f00c99,binary,assembly,Binary–Assembly,0.3701710104942322,0.2600992088790125
a3dfa35d053a7c0c910c1b95e9e00586530e408535e5f5a899b38f4941f00c99,binary,source,Binary–Source,0.269713944196701,0.21777512087450077
a3dfa35d053a7c0c910c1b95e9e00586530e408535e5f5a899b38f4941f00c99,assembly,source,Assembly–Source,0.5623207688331604,0.2673754564765742
8ed8e2e878e0d3bbb0ce00cb1c72d0bacfed40b8298c9914af5a3b292f4cf99f,binary,assembly,Binary–Assembly,0.607478603720665,0.2664217042453675
8ed8e2e878e0d3bbb0ce00cb1c72d0bacfed40b8298c9914af5a3b292f4cf99f,binary,source,Binary–Source,0.31484071016311643,0.1467657798643714
8ed8e2e878e0d3bbb0ce00cb1c72d0bacfed40b8298c9914af5a3b292f4cf99f,assembly,source,Assembly–Source,0.3696547389030457,0.13016396802454105
de01631ab813d80b030d46325a3b626f1710e40eb3b54898ba955051d71f504a,binary,assembly,Binary–Assembly,0.3377410709857941,0.18044223750106103
de01631ab813d80b030d46325a3b626f1710e40eb3b54898ba955051d71f504a,binary,source,Binary–Source,0.32514927983284,0.20586190330085508
de01631ab813d80b030d46325a3b626f1710e40eb3b54898ba955051d71f504a,assembly,source,Assembly–Source,0.8647042155265808,0.4415182695086508
